ret,vol,sharpe,feasible
0.168028,0.172434,0.76463,False
0.195384,0.185516,0.858168,False
0.1755,0.174815,0.79696,False
0.176893,0.178979,0.786198,False
0.160117,0.166259,0.745446,False
0.18605,0.181316,0.826568,False
0.195819,0.187086,0.853293,False
0.193128,0.180095,0.871471,False
0.147948,0.158211,0.70645,False
0.177015,0.178452,0.7892,False
0.145466,0.16728,0.653315,True
0.201599,0.192803,0.857972,False
0.185749,0.171138,0.873964,False
0.151656,0.179309,0.644007,False
0.188622,0.17747,0.858974,False
0.184903,0.184611,0.8056,False
0.193435,0.188593,0.833834,False
0.200502,0.187295,0.877345,False
0.185751,0.173858,0.860302,False
0.174603,0.179739,0.770137,True
0.158662,0.173818,0.704657,False
0.181075,0.174858,0.828644,False
0.158378,0.16693,0.73203,True
0.151323,0.160478,0.7175,False
0.16357,0.164354,0.775098,False
0.15649,0.166248,0.723677,False
0.175281,0.185709,0.749028,False
0.168418,0.165004,0.801426,False
0.173693,0.159045,0.864618,False
0.194722,0.179718,0.882173,False
0.170689,0.174129,0.772468,False
0.143288,0.155592,0.688387,True
0.163233,0.166936,0.761088,True
0.145008,0.175743,0.619244,False
0.177263,0.181005,0.779444,False
0.183416,0.17687,0.832452,False
0.155346,0.161625,0.737296,False
0.177692,0.165533,0.854889,False
0.157061,0.163627,0.738759,False
0.171133,0.169167,0.79775,False
0.167637,0.168777,0.778883,False
0.152071,0.168929,0.686036,False
0.178738,0.177249,0.804278,False
0.167159,0.168993,0.775055,False
0.163219,0.16714,0.760074,False
0.167031,0.168901,0.774718,False
0.181501,0.180308,0.805961,False
0.157026,0.176886,0.683185,False
0.204893,0.188447,0.895276,False
0.190355,0.175245,0.879767,False
0.160393,0.156562,0.793377,False
0.173691,0.174086,0.789904,False
0.180635,0.171129,0.844128,True
0.165104,0.172353,0.748021,False
0.186989,0.187524,0.804213,False
0.18582,0.171009,0.875042,False
0.182838,0.187985,0.780162,False
0.148542,0.157634,0.7128,False
0.165346,0.171425,0.753482,False
0.168658,0.182206,0.727077,False
0.172634,0.17728,0.769708,False
0.159442,0.171353,0.719347,False
0.206996,0.188378,0.906775,False
0.148594,0.159946,0.702821,False
0.197333,0.188466,0.85508,False
0.169969,0.166122,0.805364,True
0.154388,0.172082,0.68693,False
0.164958,0.164102,0.784742,False
0.180917,0.173617,0.833657,True
0.190377,0.190804,0.808144,False
0.161795,0.163964,0.76611,False
0.139975,0.156187,0.664557,True
0.187798,0.184775,0.820554,False
0.160572,0.161528,0.770097,False
0.177468,0.186835,0.75622,False
0.171728,0.172043,0.787876,True
0.143564,0.159658,0.672591,False
0.156495,0.16081,0.748184,False
0.199902,0.183832,0.890609,False
0.184978,0.188103,0.791044,False
0.181935,0.178705,0.815614,False
0.179028,0.181826,0.78563,False
0.183453,0.175841,0.837536,False
0.187389,0.180124,0.839471,False
0.143905,0.159728,0.674429,False
0.185041,0.178921,0.83199,False
0.178701,0.180043,0.791593,False
0.178123,0.182372,0.778313,True
0.150818,0.162191,0.706806,False
0.175232,0.165211,0.841662,False
0.17313,0.170079,0.805213,False
0.164534,0.177191,0.724381,False
0.161724,0.163525,0.767739,False
0.178141,0.16659,0.852157,False
0.162544,0.172936,0.730698,False
0.173364,0.166616,0.823354,False
0.172164,0.179064,0.759419,False
0.164533,0.167208,0.767621,False
0.174212,0.1691,0.816275,True
0.169396,0.18612,0.715753,False
0.156254,0.176397,0.680702,False
0.160299,0.166728,0.744437,False
0.181694,0.175832,0.827571,False
0.174544,0.168714,0.82011,False
0.204479,0.203017,0.828989,False
0.177703,0.183193,0.772538,False
0.170949,0.177878,0.757653,False
0.150405,0.158191,0.722073,True
0.194529,0.190784,0.829989,False
0.170604,0.173694,0.773912,False
0.167327,0.168569,0.778,True
0.162615,0.167806,0.75346,False
0.198567,0.191605,0.847509,False
0.161312,0.155793,0.803197,False
0.147092,0.161194,0.688068,True
0.150571,0.1724,0.663521,True
0.19451,0.184824,0.856654,False
0.149176,0.16693,0.676906,True
0.174502,0.187463,0.737863,False
0.185898,0.183992,0.813721,True
0.198383,0.177493,0.913853,False
0.135849,0.155858,0.639484,False
0.190419,0.18123,0.851071,False
0.143204,0.159101,0.672678,False
0.14574,0.156592,0.699649,False
0.16713,0.171845,0.762022,False
0.16527,0.167829,0.769176,False
0.188536,0.183273,0.831305,False
0.193356,0.186696,0.84188,False
0.188497,0.17696,0.860742,False
0.173865,0.182656,0.753793,True
0.181904,0.174085,0.837086,True
0.170618,0.165707,0.811298,False
0.178323,0.168128,0.845448,False
0.167961,0.172539,0.763777,True
0.165995,0.180482,0.719272,False
0.160441,0.170674,0.728059,False
0.174979,0.179947,0.771333,False
0.153542,0.162458,0.722415,False
0.166638,0.163734,0.796766,False
0.153749,0.167752,0.70085,True
0.191952,0.185738,0.838666,False
0.166444,0.164169,0.793477,False
0.171105,0.177205,0.761406,False
0.159441,0.162395,0.759021,False
0.171078,0.167283,0.806407,False
0.164737,0.177687,0.723505,False
0.162588,0.176238,0.717261,False
0.186059,0.189708,0.790052,False
0.162915,0.163548,0.774911,True
0.150561,0.162043,0.705871,True
0.173436,0.171248,0.801502,False
0.172765,0.173068,0.789195,False
0.175036,0.165611,0.838447,False
0.19854,0.199225,0.814954,False
0.195134,0.187312,0.848603,False
0.165389,0.164812,0.78398,False
0.197704,0.177978,0.90755,False
0.161583,0.158471,0.791334,False
0.170455,0.171033,0.785082,False
0.155958,0.171801,0.697193,True
0.184585,0.178913,0.829482,False
0.173765,0.172201,0.798979,False
0.162354,0.167686,0.752446,False
0.187351,0.175597,0.860892,False
0.172897,0.165055,0.828312,False
0.190022,0.177402,0.867196,False
0.198913,0.19943,0.81599,False
0.156921,0.162553,0.742781,True
0.172453,0.176614,0.771588,False
0.152138,0.165227,0.70181,False
0.166517,0.168479,0.773613,False
0.197032,0.180778,0.889775,False
0.190881,0.191909,0.806116,False
0.157081,0.166368,0.726709,False
0.151649,0.155439,0.742858,False
0.163119,0.163314,0.777271,False
0.182752,0.176139,0.832139,False
0.154843,0.174374,0.680511,False
0.16793,0.168064,0.783927,False
0.17145,0.167871,0.805794,False
0.174641,0.172035,0.804842,False
0.169277,0.173744,0.766054,True
0.176997,0.169169,0.832404,False
0.149417,0.167328,0.67674,False
0.171614,0.180323,0.751065,False
0.17945,0.185373,0.772871,False
0.149756,0.150304,0.755642,False
0.176507,0.18165,0.772512,False
0.169519,0.173114,0.770239,False
0.153162,0.16898,0.692283,False
0.204736,0.18935,0.890182,False
0.192235,0.188082,0.829716,True
0.178538,0.177157,0.803566,False
0.175495,0.168733,0.825651,False
0.160037,0.171595,0.721798,False
0.171581,0.168816,0.802064,False
0.153685,0.155624,0.755059,True
0.197449,0.180594,0.892991,False
0.171581,0.182701,0.741109,False
0.151339,0.167328,0.688227,True
0.18023,0.182301,0.790175,False
0.169863,0.168592,0.792939,False
0.172301,0.162405,0.838159,False
0.173402,0.169887,0.807726,False
0.155682,0.161525,0.739835,False
0.185242,0.180776,0.824567,False
0.175044,0.165428,0.839425,False
0.13443,0.16291,0.603093,False
0.188516,0.175976,0.86566,False
0.164709,0.166775,0.770676,False
0.177667,0.169819,0.833167,False
0.163566,0.159657,0.797877,False
0.175,0.175525,0.790882,False
0.174374,0.186131,0.742457,False
0.187634,0.18608,0.813921,False
0.165423,0.17747,0.728253,True
0.183535,0.179996,0.818654,False
0.15114,0.164327,0.699577,False
0.157977,0.177282,0.687023,False
0.180915,0.184791,0.783235,False
0.169486,0.176618,0.754767,False
0.18825,0.176757,0.860331,False
0.153079,0.162711,0.718447,False
0.156464,0.16418,0.732636,True
0.137969,0.164603,0.61839,False
0.19494,0.188443,0.842485,False
0.182633,0.177217,0.826402,False
0.187008,0.180496,0.835634,False
0.200291,0.189253,0.867152,False
0.174333,0.172844,0.799294,True
0.177648,0.172594,0.819659,False
0.163921,0.180109,0.709244,False
0.157062,0.171061,0.706663,False
0.167526,0.162859,0.806501,True
0.185621,0.184484,0.810048,False
0.157184,0.163785,0.738794,False
0.138976,0.153147,0.671224,True
0.19454,0.183481,0.863086,False
0.15881,0.174643,0.702176,True
0.190024,0.19346,0.795223,False
0.213232,0.202214,0.875564,False
0.169958,0.179344,0.74593,True
0.169223,0.162202,0.82023,False
0.167958,0.180013,0.732047,False
0.176864,0.174281,0.807224,False
0.153792,0.16144,0.728518,False
0.158639,0.168654,0.726094,False
0.174437,0.178012,0.77667,False
0.162806,0.17075,0.74159,False
0.184607,0.169973,0.873234,False
0.183113,0.180713,0.813072,False
0.187438,0.17497,0.864476,False
0.159535,0.169526,0.727648,False
0.159426,0.157359,0.783218,False
0.178303,0.186016,0.764037,True
0.150643,0.159184,0.719057,False
0.183358,0.179131,0.821623,False
0.170619,0.181079,0.742433,False
0.170036,0.172649,0.775303,False
0.160245,0.165687,0.748789,True
0.172309,0.185366,0.734378,False
0.16041,0.167673,0.740905,False
0.153727,0.156618,0.750532,False
0.156969,0.164872,0.732627,False
0.178571,0.171275,0.831363,True
0.190324,0.188547,0.817537,False
0.159966,0.173722,0.712555,False
0.190933,0.18021,0.858736,False
0.172256,0.166098,0.819249,False
0.171346,0.166353,0.812527,False
0.178863,0.177295,0.804775,False
0.171773,0.171223,0.791904,False
0.183482,0.18658,0.78948,False
0.160152,0.169207,0.732663,False
0.159284,0.162066,0.759592,False
0.165184,0.16812,0.767329,False
0.161659,0.171572,0.731345,False
0.189852,0.189713,0.810023,False
0.155965,0.156084,0.767441,False
0.156574,0.160577,0.749759,True
0.162684,0.167698,0.754355,False
0.145516,0.15708,0.69605,False
0.185969,0.184146,0.813426,False
0.190428,0.190467,0.809842,False
0.160699,0.164848,0.755357,False
0.173904,0.184372,0.746988,False
0.179493,0.172153,0.832475,False
0.156765,0.170251,0.708279,True
0.168019,0.1622,0.812819,False
0.189104,0.177982,0.859213,True
0.175011,0.174197,0.796976,False
0.148504,0.167132,0.672069,False
0.16927,0.174301,0.763566,False
0.174152,0.183896,0.750274,False
0.182479,0.185952,0.786757,False
0.180868,0.186909,0.77411,False
0.158032,0.171227,0.711637,True
0.166172,0.173336,0.749942,False
0.184796,0.176197,0.843467,True
0.149014,0.148897,0.757804,True
0.13248,0.155399,0.619692,True
0.164562,0.166228,0.772328,False
0.154858,0.164916,0.719627,True
0.174631,0.187871,0.736948,False
0.19091,0.182344,0.848562,False
0.167152,0.171038,0.765746,True
0.198116,0.184923,0.87569,False
0.174559,0.174914,0.791125,False
0.176371,0.173942,0.805961,False
0.17909,0.17176,0.832034,False
0.176137,0.173029,0.808862,False
0.185425,0.184152,0.810448,False
0.175986,0.175156,0.798178,False
0.142217,0.167824,0.631833,True
0.158946,0.174076,0.705242,False
0.187253,0.169363,0.89201,False
0.192562,0.188455,0.829811,False
0.18557,0.180628,0.827062,False
0.20674,0.187892,0.907757,False
0.16556,0.186355,0.694263,False
0.162724,0.17582,0.719737,False
0.153407,0.169626,0.691091,True
0.174693,0.168696,0.821082,True
0.183844,0.175949,0.839246,False
0.173662,0.176052,0.780919,True
0.164875,0.175173,0.734673,False
0.188104,0.183264,0.828988,False
0.206855,0.196176,0.870009,False
0.16986,0.17779,0.7519,False
0.182373,0.18217,0.802512,False
0.157,0.164919,0.732602,False
0.166396,0.18356,0.709394,True
0.148107,0.170218,0.657552,False
0.1807,0.187589,0.770404,True
0.148268,0.173495,0.646061,False
0.17709,0.184753,0.762696,False
0.181978,0.167018,0.872946,False
0.167284,0.185155,0.708074,False
0.160406,0.161369,0.769829,True
0.148876,0.171618,0.656671,True
0.156967,0.166416,0.725818,False
0.16899,0.16322,0.813684,False
0.177047,0.17417,0.808791,False
0.17597,0.176431,0.792321,False
0.174769,0.171619,0.807537,False
0.179503,0.175133,0.818368,True
0.15936,0.185385,0.664456,False
0.168732,0.163912,0.808677,True
0.145123,0.165796,0.657089,False
0.173049,0.167313,0.81804,False
0.166387,0.167073,0.779341,False
0.161715,0.167031,0.751569,False
0.173469,0.182594,0.751881,False
0.152121,0.161847,0.71636,False
0.179444,0.171574,0.835001,False
0.1777,0.180044,0.78603,True
0.182755,0.178094,0.823023,False
0.172333,0.161879,0.841083,False
0.161899,0.168231,0.7473,False
0.164321,0.159463,0.803574,False
0.181701,0.182388,0.797865,False
0.170047,0.180066,0.743434,False
0.182671,0.178152,0.822283,False
0.16171,0.171329,0.732685,False
0.165474,0.178142,0.725792,False
0.189241,0.176076,0.869289,False
0.172442,0.175604,0.775963,False
0.164064,0.187509,0.682015,False
0.161981,0.169256,0.743258,False
0.19713,0.180946,0.889492,False
0.181722,0.183655,0.792475,False
0.156119,0.169493,0.707634,False
0.173578,0.177289,0.774996,False
0.17925,0.179695,0.796182,False
0.1728,0.177762,0.768556,False
0.154733,0.172565,0.687007,True
0.149876,0.171118,0.66443,False
0.154578,0.170163,0.69579,True
0.182116,0.178104,0.819385,True
0.162632,0.169753,0.744921,False
0.158197,0.16513,0.738916,False
0.165724,0.169174,0.765745,True
0.160104,0.163188,0.759397,False
0.193196,0.186742,0.84082,False
0.169221,0.187618,0.709107,False
0.182374,0.178365,0.819636,False
0.177919,0.174649,0.811564,False
0.187414,0.193522,0.781482,False
0.198757,0.195018,0.833651,False
0.183384,0.187453,0.785288,False
0.160786,0.160336,0.777152,False
0.172402,0.173312,0.78599,False
0.181691,0.177402,0.82023,False
0.148953,0.151716,0.74332,False
0.20184,0.1905,0.869607,False
0.172801,0.158507,0.861927,False
0.15341,0.164031,0.714678,True
0.193905,0.174632,0.903188,False
0.143431,0.158046,0.678606,False
0.160367,0.170418,0.728721,False
0.175318,0.175384,0.793334,True
0.18131,0.182176,0.796645,True
0.194154,0.178223,0.886382,False
0.174202,0.169953,0.81212,False
0.158531,0.169073,0.72366,False
0.168258,0.162221,0.814184,False
0.162344,0.161946,0.779051,False
0.177294,0.193158,0.730559,True
0.184251,0.19227,0.77012,True
0.156679,0.159105,0.757353,True
0.18247,0.168367,0.868873,False
0.166154,0.178782,0.727,True
0.17022,0.17776,0.75405,False
0.154264,0.162144,0.728268,False
0.148755,0.152915,0.736193,False
0.188878,0.18215,0.838311,False
0.165544,0.183262,0.705897,False
0.148096,0.152299,0.734842,True
0.215487,0.203822,0.879722,False
0.19203,0.186954,0.833627,False
0.160618,0.160104,0.777234,False
0.176659,0.171072,0.82117,True
0.168628,0.163069,0.81222,False
0.169748,0.182616,0.731412,False
0.155701,0.161488,0.740127,False
0.187051,0.176597,0.854321,False
0.204657,0.194636,0.865604,False
0.143261,0.160567,0.666896,True
0.186082,0.187689,0.798676,False
0.184878,0.186929,0.795475,False
0.170483,0.175417,0.765619,True
0.154102,0.170679,0.690899,False
0.133996,0.153185,0.638548,False
0.166643,0.175446,0.743608,False
0.210169,0.179408,0.969791,False
0.178044,0.178224,0.795989,False
0.19716,0.178155,0.903592,False
0.16493,0.184546,0.69766,True
0.145803,0.173247,0.632758,False
0.186104,0.175759,0.853008,False
0.1786,0.172124,0.827424,False
0.203375,0.187742,0.890561,False
0.173886,0.164792,0.835631,False
0.188314,0.190909,0.796893,False
0.163834,0.170448,0.748933,False
0.147772,0.152521,0.731654,False
0.185878,0.18718,0.799758,True
0.154474,0.157561,0.750782,False
0.175533,0.174945,0.796552,False
0.138702,0.153948,0.66595,False
0.161029,0.159086,0.784789,False
0.181555,0.196866,0.738448,False
0.156373,0.167737,0.716556,False
0.18974,0.183095,0.838689,False
0.158863,0.168561,0.727827,False
0.172444,0.181803,0.749515,False
0.168118,0.173488,0.760502,True
0.161189,0.160672,0.778039,False
0.189785,0.181939,0.844264,False
0.190161,0.184585,0.834197,False
0.161594,0.159795,0.784847,False
0.186216,0.18107,0.828609,False
0.160876,0.158039,0.78902,False
0.175358,0.166386,0.836479,False
0.160057,0.172332,0.718825,True
0.162645,0.168793,0.749235,False
0.156149,0.167624,0.715704,False
0.157907,0.159907,0.761234,False
0.175432,0.183488,0.758915,False
0.178745,0.183446,0.777149,False
0.171271,0.179202,0.753844,False
0.157744,0.169254,0.718232,False
0.176194,0.178897,0.782655,False
0.176284,0.16599,0.84405,False
0.19536,0.197893,0.804375,False
0.17588,0.177263,0.788093,False
0.165762,0.186289,0.695599,False
0.17564,0.165913,0.840562,False
0.173247,0.183224,0.748086,False
0.172021,0.165208,0.822239,False
0.151836,0.165515,0.698765,True
0.169058,0.166981,0.795768,True
0.176396,0.185439,0.756128,False
0.169798,0.166301,0.803468,False
0.154236,0.16633,0.70977,False
0.13532,0.154783,0.640512,False
0.146174,0.152338,0.722043,True
0.196859,0.182163,0.882058,False
0.173465,0.17051,0.805141,False
0.210362,0.182603,0.953884,False
0.145855,0.16955,0.646857,False
0.17661,0.16628,0.844538,False
0.15832,0.160079,0.762997,False
0.172888,0.183751,0.743981,True
0.158266,0.173308,0.704446,True
0.183587,0.179701,0.820288,False
0.136756,0.163119,0.616582,False
0.172505,0.165807,0.822191,False
0.173794,0.182789,0.75286,False
0.198303,0.187853,0.863033,False
0.156913,0.182251,0.662452,True
0.155566,0.158981,0.750941,False
0.155974,0.178007,0.672976,True
0.154003,0.171443,0.687243,True
0.19065,0.188882,0.817811,False
0.195066,0.189201,0.839775,False
0.19186,0.18093,0.860442,False
0.158767,0.169974,0.721207,True
0.169853,0.174088,0.767844,False
0.172303,0.164353,0.828235,False
0.146635,0.156472,0.70591,False
0.152129,0.167019,0.694225,False
0.195654,0.193012,0.826238,False
0.148905,0.156474,0.720406,True
0.185907,0.17423,0.859365,False
0.175452,0.168783,0.825155,False
0.141067,0.153303,0.684183,False
0.17195,0.165515,0.820292,False
0.158646,0.154193,0.794243,False
0.161422,0.1731,0.723528,False
0.177083,0.174387,0.807989,False
0.19547,0.183099,0.869968,False
0.169854,0.175309,0.762504,False
0.174076,0.177326,0.777643,False
0.206472,0.203286,0.837697,False
0.185101,0.183672,0.810797,False
0.138979,0.163405,0.629106,True
0.162839,0.168865,0.750062,False
0.17948,0.173009,0.828277,False
0.193413,0.182867,0.859821,False
0.144788,0.148617,0.730792,True
0.187328,0.181235,0.833989,False
0.172607,0.184809,0.738206,True
0.171439,0.17015,0.794941,False
0.205067,0.195267,0.864903,False
0.189299,0.178712,0.856795,False
0.171155,0.172985,0.780274,False
0.194372,0.177099,0.893239,False
0.143676,0.16174,0.664625,False
0.171794,0.181223,0.748325,False
0.174054,0.173065,0.796664,False
0.17085,0.177087,0.760471,False
0.193746,0.179979,0.87547,False
0.195384,0.181326,0.877996,False
0.178198,0.183606,0.773491,False
0.186849,0.184308,0.817483,True
0.160781,0.172177,0.72368,True
0.155654,0.166906,0.715816,False
0.153982,0.163414,0.720882,False
0.169423,0.17147,0.777065,False
0.160608,0.171947,0.72364,False
0.188797,0.188308,0.810463,False
0.147032,0.154972,0.715302,False
0.171279,0.186495,0.724414,False
0.178293,0.170838,0.831858,False
0.164924,0.176126,0.730978,False
0.179616,0.17581,0.815859,False
0.178934,0.172706,0.826577,False
0.157709,0.172749,0.703503,True
0.174161,0.178106,0.774711,False
0.177331,0.164321,0.858993,False
0.1793,0.188837,0.757904,False
0.16957,0.171269,0.778832,False
0.192542,0.188171,0.830957,False
0.17947,0.179148,0.799838,False
0.196773,0.184598,0.869962,False
0.156944,0.167828,0.719566,False
0.167939,0.164794,0.799542,False
0.213014,0.199662,0.885664,False
0.175483,0.180958,0.769804,False
0.156318,0.16128,0.744903,False
0.169936,0.176466,0.757967,False
0.17028,0.165995,0.807857,False
0.164618,0.170161,0.754804,False
0.178302,0.180186,0.788751,True
0.165261,0.1612,0.800752,False
0.178039,0.170373,0.832639,False
0.184452,0.187017,0.792824,True
0.177481,0.183717,0.769124,False
0.194216,0.182875,0.864176,False
0.196022,0.188307,0.848836,False
0.165938,0.16794,0.772645,False
0.189468,0.183803,0.833981,False
0.181804,0.166821,0.872936,False
0.166479,0.179209,0.727076,False
0.165198,0.165217,0.780897,False
0.173317,0.163241,0.84009,False
0.167701,0.18012,0.730184,False
0.194004,0.181226,0.870867,False
0.206943,0.202674,0.842551,False
0.185876,0.182077,0.822156,False
0.160845,0.159265,0.78275,False
0.183602,0.17534,0.840783,True
0.18513,0.197469,0.754294,False
0.177948,0.178344,0.794913,False
0.149464,0.163952,0.690955,False
0.182313,0.182979,0.798633,False
0.191574,0.19273,0.806274,False
0.152481,0.163929,0.709457,False
0.198136,0.199649,0.811206,False
0.173057,0.170365,0.803435,False
0.190214,0.183767,0.838204,False
0.174053,0.173056,0.796695,False
0.161773,0.173997,0.721814,False
0.168802,0.176212,0.752629,False
0.151855,0.174487,0.662942,False
0.172085,0.167242,0.812623,False
0.162359,0.153121,0.824045,True
0.18783,0.185027,0.819607,False
0.19191,0.172742,0.901517,False
0.165033,0.176496,0.730059,True
0.189025,0.191893,0.796509,False
0.167035,0.170119,0.769196,False
0.16534,0.167974,0.76893,True
0.152458,0.158327,0.734421,True
0.198014,0.198845,0.813871,False
0.168934,0.171276,0.775089,False
0.146184,0.156126,0.704586,False
0.178608,0.165792,0.859075,False
0.1569,0.169286,0.713116,False
0.182061,0.187331,0.778733,False
0.194369,0.180804,0.874919,False
0.190277,0.182972,0.84219,False
0.17914,0.182913,0.781574,False
0.169965,0.170928,0.782698,False
0.178889,0.174439,0.818102,False
0.175903,0.174846,0.799123,False
0.195497,0.185166,0.860399,False
0.196178,0.18794,0.851326,False
0.163877,0.170163,0.750437,False
0.170748,0.17004,0.791392,True
0.179812,0.176675,0.812973,False
0.157045,0.166012,0.728049,False
0.183947,0.204457,0.722728,False
0.156098,0.164615,0.728476,False
0.187343,0.196027,0.771136,False
0.202429,0.193447,0.859401,False
0.16275,0.178479,0.70916,True
0.192225,0.198313,0.786859,False
0.207653,0.202358,0.847374,False
0.163922,0.17916,0.713006,False
0.158244,0.162836,0.749614,True
0.176102,0.17807,0.78577,False
0.170537,0.172308,0.779748,True
0.17254,0.172978,0.788307,False
0.149069,0.160661,0.702651,True
0.195111,0.178198,0.891876,False
0.180073,0.174711,0.823605,False
0.174009,0.164359,0.838586,False
0.161327,0.168297,0.743607,False
0.202049,0.1891,0.877151,False
0.17742,0.17775,0.794599,False
0.161944,0.168696,0.745504,False
0.174708,0.170756,0.811262,True
0.196407,0.187374,0.85512,False
0.167498,0.167359,0.784649,True
0.189365,0.184547,0.830058,False
0.166776,0.175914,0.742387,True
0.165002,0.175238,0.735124,True
0.17609,0.18032,0.775896,False
0.1659,0.174059,0.745264,False
0.17019,0.178701,0.749909,False
0.177063,0.178667,0.788525,False
0.172868,0.17344,0.7881,False
0.183467,0.178806,0.823726,False
0.178073,0.171418,0.827759,False
0.154501,0.168816,0.700886,False
0.188344,0.191422,0.794914,False
0.160084,0.174506,0.710027,True
0.147887,0.163218,0.684405,True
0.184306,0.177104,0.836378,False
0.17744,0.188792,0.748231,False
0.174988,0.178114,0.779325,False
0.153164,0.165005,0.708973,False
0.197478,0.187364,0.860881,False
0.182017,0.175461,0.831166,False
0.152861,0.163418,0.714003,True
0.147955,0.16138,0.692621,False
0.203984,0.177799,0.943784,False
0.163759,0.162165,0.786724,False
0.180685,0.177438,0.814395,False
0.170557,0.180401,0.74488,True
0.167998,0.180415,0.730639,False
0.167762,0.177015,0.743335,False
0.173199,0.17362,0.789188,False
0.15617,0.162477,0.738501,False
0.167445,0.171606,0.76492,False
0.139515,0.157295,0.656955,False
0.169903,0.166526,0.803015,False
0.153485,0.157259,0.745935,False
0.176035,0.172686,0.80988,False
0.167452,0.171665,0.764698,True
0.189922,0.187788,0.818698,False
0.204761,0.187631,0.898473,False
0.158417,0.161412,0.757299,False
0.194947,0.181434,0.875068,False
0.190848,0.176352,0.877042,False
0.163971,0.170564,0.749227,False
0.156964,0.174711,0.691338,False
0.192871,0.187314,0.836513,False
0.184805,0.175945,0.844725,False
0.189258,0.181532,0.843255,False
0.20047,0.188674,0.870764,False
0.1402,0.160669,0.647418,False
0.159366,0.175824,0.700623,False
0.136313,0.157351,0.636367,False
0.17922,0.17509,0.81695,False
0.187732,0.190071,0.797341,False
0.145418,0.163687,0.667359,False
0.165955,0.170871,0.759488,True
0.191109,0.18203,0.851118,False
0.183591,0.175123,0.841759,False
0.161226,0.166931,0.749089,False
0.151881,0.157287,0.7356,True
0.204206,0.19531,0.860303,False
0.169333,0.176489,0.754452,True
0.200899,0.175342,0.939417,False
0.209049,0.209498,0.825161,False
0.150706,0.164497,0.696219,False
0.151198,0.161181,0.713593,False
0.202609,0.186122,0.894188,False
0.155651,0.164163,0.727758,True
0.168988,0.172332,0.770651,False
0.178439,0.173996,0.817601,False
0.170909,0.165906,0.812081,False
0.15875,0.179342,0.683441,True
0.163379,0.169148,0.751999,False
0.15816,0.159831,0.763184,False
0.172851,0.181659,0.752353,False
0.190586,0.194596,0.793469,False
0.176657,0.17738,0.791953,False
0.169151,0.189058,0.703333,True
0.150603,0.170521,0.67102,False
0.154785,0.17326,0.684546,True
0.153504,0.15379,0.762883,False
0.155123,0.169434,0.702003,False
0.196797,0.19498,0.823761,False
0.153634,0.162515,0.722726,False
0.190409,0.185093,0.83325,False
0.175743,0.177662,0.78555,False
0.175492,0.170078,0.819103,False
0.161287,0.163919,0.763227,False
0.13933,0.157301,0.655751,False
0.173325,0.176063,0.778954,True
0.168145,0.170514,0.773922,False
0.206198,0.193171,0.88014,False
0.159007,0.176041,0.697717,False
0.177079,0.177256,0.794892,False
0.171386,0.177724,0.760765,False
0.16172,0.157383,0.797673,False
0.173388,0.176802,0.776054,True
0.171034,0.163357,0.825516,False
0.180099,0.186182,0.773001,False
0.164625,0.162679,0.789566,False
0.160951,0.174293,0.715867,False
0.175776,0.176503,0.790899,False
0.159192,0.169161,0.727189,False
0.182622,0.188559,0.776636,False
0.144124,0.161469,0.66851,True
0.175192,0.175612,0.791586,False
0.204759,0.182273,0.924873,False
0.191865,0.182499,0.853073,False
0.150343,0.163731,0.697264,False
0.170343,0.18908,0.709558,False
0.179999,0.173908,0.826982,False
0.205968,0.191783,0.885312,False
0.155311,0.160449,0.742485,False
0.158765,0.165379,0.741232,False
0.187736,0.188122,0.805626,True
0.175666,0.176644,0.789643,False
0.199691,0.188171,0.86895,False
0.157406,0.176936,0.685139,True
0.164102,0.165272,0.77401,False
0.172251,0.181224,0.750845,False
0.187372,0.183507,0.823901,False
0.143882,0.16587,0.649313,True
0.19663,0.186272,0.861372,False
0.171903,0.19036,0.71298,False
0.185013,0.179976,0.82696,False
0.204072,0.181481,0.925119,False
0.13644,0.157947,0.634771,True
0.174856,0.164488,0.843074,True
0.181597,0.181205,0.802502,False
0.156099,0.180569,0.664118,False
0.15938,0.189596,0.649805,True
0.185488,0.179333,0.832573,False
0.179516,0.182449,0.785623,False
0.189171,0.187104,0.817678,False
0.184084,0.176672,0.83717,False
0.195408,0.186785,0.852465,False
0.184669,0.176035,0.843521,False
0.170033,0.158561,0.844173,False
0.209531,0.188754,0.918399,False
0.191096,0.180892,0.856401,False
0.185031,0.182388,0.816125,False
0.158809,0.179407,0.683521,False
0.1916,0.17704,0.877883,False
0.189339,0.201988,0.758254,False
0.153163,0.167214,0.6996,False
0.179385,0.169425,0.845241,False
0.155791,0.163839,0.730051,True
0.156246,0.156003,0.769637,False
0.190485,0.179474,0.859767,False
0.223251,0.2085,0.897227,False
0.153914,0.166395,0.707558,True
0.167609,0.173939,0.755602,False
0.148997,0.16585,0.680236,False
0.197848,0.208597,0.775027,False
0.177175,0.174965,0.805848,False
0.201138,0.196059,0.841371,False
0.149301,0.165225,0.684648,False
0.166152,0.171196,0.759198,False
0.170472,0.162229,0.827789,False
0.200097,0.189269,0.866049,False
0.197502,0.194184,0.830771,False
0.14135,0.160161,0.656652,True
0.190482,0.172071,0.896734,False
0.179156,0.184819,0.773601,False
0.180028,0.17254,0.833708,False
0.166116,0.178942,0.726133,True
0.15691,0.163477,0.738513,True
